A_form5,B_form5,form_diff5,A_form10,B_form10,form_diff10,A_overall_wr,B_overall_wr,overall_wr_diff,A_venue_wr,B_venue_wr,A_venue_exp,B_venue_exp,venue_exp_diff,venue_wr_diff,venue_bat_first_wr,A_avg_score,B_avg_score,score_diff,A_avg_wickets,B_avg_wickets,wicket_diff,h2h_wr_A,h2h_n,toss_decision_bat,toss_correct,A_consistency,B_consistency,season_stage,toss_winner_won,match_id,season,team_A,team_B
0.8,0.4,0.4,0.6,0.3,0.3,0.432,0.5177,-0.0857,0.2,0.6889,5,45,-40,-0.4889,0.5,151.89,152.97,-1.08,5.83,5.82,0.01,0.3889,18,0,0,0.4841,0.4841,1,1,1178415,2019,Delhi Capitals,Rajasthan Royals
0.6,0.4,0.2,0.7,0.5,0.2,0.6178,0.5588,0.059,0.7308,0.0,52,2,50,0.7308,0.5,159.98,154.68,5.3,6.29,6.08,0.21,0.7273,11,0,0,0.4841,0.4841,1,1,1178416,2019,Chennai Super Kings,Sunrisers Hyderabad
0.4,0.6,-0.2,0.5,0.3,0.2,0.4709,0.4713,-0.0004,0.4545,0.493,11,71,-60,-0.0385,0.5,156.97,156.04,0.93,5.67,5.81,-0.14,0.5217,23,0,0,0.5,0.4841,1,0,1178417,2019,Kings XI Punjab,Royal Challengers Bangalore
0.4,0.0,0.4,0.3,0.4,-0.1,0.5141,0.5172,-0.0031,0.125,0.6111,8,72,-64,-0.4861,0.5,153.24,152.14,1.1,5.8,5.7,0.1,0.4737,19,0,0,0.4841,0.433,1,1,1178418,2019,Rajasthan Royals,Kolkata Knight Riders
0.6,0.6,0.0,0.7,0.6,0.1,0.6203,0.5746,0.0457,0.7358,0.5,53,6,47,0.2358,0.5,160.08,158.19,1.89,6.27,6.09,0.18,0.44,25,0,0,0.4841,0.4841,1,0,1178419,2019,Chennai Super Kings,Mumbai Indians
0.6,0.4,0.2,0.4,0.5,-0.1,0.5175,0.5534,-0.0359,0.6739,0.5,46,2,44,0.1739,0.5,153.41,154.87,-1.46,5.8,6.06,-0.26,0.4,10,0,0,0.5,0.5,1,1,1178420,2019,Rajasthan Royals,Sunrisers Hyderabad
0.8,0.8,0.0,0.6,0.4,0.2,0.4353,0.4743,-0.039,0.4328,0.75,67,8,59,-0.3172,0.5,152.14,156.3,-4.16,5.83,5.82,0.01,0.3333,21,1,1,0.4841,0.5,1,1,1178421,2019,Delhi Capitals,Royal Challengers Bangalore
0.6,0.0,0.6,0.7,0.3,0.4,0.5769,0.5143,0.0626,0.8333,0.6027,12,73,-61,0.2306,0.5,158.17,152.27,5.9,6.12,5.7,0.42,0.7826,23,0,0,0.433,0.433,1,0,1178422,2019,Mumbai Indians,Kolkata Knight Riders
0.2,0.4,-0.2,0.4,0.5,-0.1,0.4682,0.5481,-0.0799,0.4444,0.6744,9,43,-34,-0.23,0.5,157.13,154.92,2.21,5.66,6.03,-0.37,0.3077,13,0,0,0.4841,0.4841,2,0,1178423,2019,Kings XI Punjab,Sunrisers Hyderabad
0.8,0.4,0.4,0.7,0.6,0.1,0.4386,0.6164,-0.1778,0.2857,0.7222,7,54,-47,-0.4365,0.5,152.34,159.76,-7.42,5.84,6.26,-0.42,0.3158,19,0,0,0.433,0.4841,2,0,1178425,2019,Delhi Capitals,Chennai Super Kings
0.6,0.6,0.0,0.6,0.5,0.1,0.5738,0.5524,0.0214,0.6154,0.1667,65,6,59,0.4487,0.5,158.39,155.47,2.92,6.09,6.05,0.04,0.4615,13,1,1,0.4841,0.4841,2,1,1178426,2019,Mumbai Indians,Sunrisers Hyderabad
0.2,0.2,0.0,0.3,0.4,-0.1,0.517,0.4655,0.0515,0.5,0.537,6,54,-48,-0.037,0.5,152.72,157.19,-4.47,5.71,5.67,0.04,0.6667,24,0,0,0.433,0.433,2,1,1178427,2019,Kolkata Knight Riders,Kings XI Punjab
0.6,0.6,0.0,0.5,0.6,-0.1,0.5208,0.436,0.0848,0.5,0.4412,8,68,-60,0.0588,0.5,153.46,152.03,1.43,5.82,5.83,-0.01,0.5789,19,1,1,0.5,0.433,2,0,1178428,2019,Rajasthan Royals,Delhi Capitals
0.6,0.4,0.2,0.4,0.4,0.0,0.4716,0.5472,-0.0756,0.5,0.2857,72,7,65,0.2143,0.5,156.39,155.6,0.79,5.81,6.04,-0.23,0.3846,13,0,0,0.5,0.4841,2,1,1178429,2019,Royal Challengers Bangalore,Sunrisers Hyderabad
0.6,0.4,0.2,0.7,0.4,0.3,0.5761,0.5198,0.0563,0.6212,0.125,66,8,58,0.4962,0.5,158.46,152.9,5.56,6.1,5.71,0.39,0.75,24,0,0,0.4841,0.433,2,1,1178431,2019,Mumbai Indians,Kolkata Knight Riders
0.2,0.4,-0.2,0.3,0.6,-0.3,0.4629,0.6188,-0.1559,0.5273,0.6,55,5,50,-0.0727,0.5,157.34,159.88,-2.54,5.65,6.28,-0.63,0.4,20,0,0,0.433,0.4841,2,1,1178430,2019,Kings XI Punjab,Chennai Super Kings
0.4,0.6,-0.2,0.6,0.7,-0.1,0.6149,0.5784,0.0365,0.7273,0.5714,55,7,48,0.1559,0.5,159.94,158.32,1.62,6.27,6.11,0.16,0.4231,26,1,1,0.5,0.4841,2,0,1181764,2019,Chennai Super Kings,Mumbai Indians
0.8,0.2,0.6,0.7,0.3,0.4,0.4393,0.5421,-0.1028,0.3333,0.6,3,5,-2,-0.2667,0.5,151.85,155.79,-3.94,5.84,6.04,-0.2,0.3571,14,0,0,0.433,0.4841,2,1,1181766,2019,Delhi Capitals,Sunrisers Hyderabad
0.4,0.8,-0.4,0.5,0.8,-0.3,0.6111,0.4425,0.1686,1.0,0.5,1,4,-3,0.5,0.5,159.77,151.93,7.84,6.25,5.86,0.39,0.7,20,0,0,0.4841,0.433,2,1,1181767,2019,Chennai Super Kings,Delhi Capitals
0.8,0.4,0.4,0.7,0.5,0.2,0.5806,0.6135,-0.0329,0.6,0.6,10,5,5,0.0,0.5,158.18,159.71,-1.53,6.1,6.27,-0.17,0.5926,27,1,1,0.433,0.4841,2,1,1181768,2019,Mumbai Indians,Chennai Super Kings
0.4,0.8,-0.4,0.4,0.7,-0.3,0.6098,0.5829,0.0269,0.5,0.0,2,1,1,0.5,0.5,159.64,158.13,1.51,6.28,6.1,0.18,0.3929,28,0,0,0.4841,0.433,0,1,1216492,2020,Chennai Super Kings,Mumbai Indians
0.2,0.6,-0.4,0.3,0.7,-0.4,0.4659,0.44,0.0259,1.0,0.5,1,2,-1,0.5,0.5,157.43,151.9,5.53,5.65,5.85,-0.2,0.5833,24,0,0,0.433,0.4841,0,0,1216493,2020,Kings XI Punjab,Delhi Capitals
0.2,0.8,-0.6,0.3,0.5,-0.2,0.537,0.4746,0.0624,1.0,0.5,2,2,0,0.5,0.5,155.84,156.51,-0.67,6.06,5.82,0.24,0.5714,14,0,0,0.4841,0.4841,0,0,1216534,2020,Sunrisers Hyderabad,Royal Challengers Bangalore
0.4,0.6,-0.2,0.4,0.5,-0.1,0.6121,0.5172,0.0949,1.0,0.0,1,1,0,1.0,0.5,159.68,153.19,6.49,6.3,5.81,0.49,0.6667,21,0,0,0.5,0.5,0,0,1216496,2020,Chennai Super Kings,Rajasthan Royals
0.4,0.8,-0.4,0.3,0.7,-0.4,0.5169,0.5798,-0.0629,0.3333,0.0,3,2,1,0.3333,0.5,152.79,158.15,-5.36,5.69,6.1,-0.41,0.24,25,0,0,0.433,0.4841,0,0,1216508,2020,Kolkata Knight Riders,Mumbai Indians
0.8,0.2,0.6,0.6,0.3,0.3,0.4775,0.4633,0.0142,0.6667,0.5,3,2,1,0.1667,0.5,156.54,157.44,-0.9,5.84,5.66,0.18,0.5,24,0,0,0.433,0.433,0,0,1216510,2020,Royal Challengers Bangalore,Kings XI Punjab
0.4,0.6,-0.2,0.4,0.7,-0.3,0.6084,0.4432,0.1652,1.0,0.6667,2,3,-1,0.3333,0.5,159.92,151.94,7.98,6.3,5.87,0.43,0.7143,21,0,0,0.4841,0.433,0,0,1216539,2020,Chennai Super Kings,Delhi Capitals
0.2,0.4,-0.2,0.3,0.2,0.1,0.5321,0.514,0.0181,0.0,0.25,1,4,-3,-0.25,0.5,155.82,152.75,3.07,6.05,5.68,0.37,0.4118,17,1,1,0.433,0.433,0,0,1216545,2020,Sunrisers Hyderabad,Kolkata Knight Riders
0.6,0.4,0.2,0.5,0.3,0.2,0.5205,0.4663,0.0542,0.5,1.0,2,2,0,-0.5,0.5,153.62,157.71,-4.09,5.82,5.69,0.13,0.5263,19,0,0,0.4841,0.4841,0,1,1216527,2020,Rajasthan Royals,Kings XI Punjab
0.8,0.6,0.2,0.7,0.6,0.1,0.582,0.4749,0.1071,0.0,0.5,3,4,-1,-0.5,0.5,158.35,156.28,2.07,6.11,5.83,0.28,0.64,25,0,0,0.433,0.4841,0,0,1216547,2020,Mumbai Indians,Royal Challengers Bangalore
0.8,0.0,0.8,0.7,0.3,0.4,0.4463,0.5273,-0.081,0.0,0.0,1,2,-1,0.0,0.5,152.07,155.69,-3.62,5.88,6.02,-0.14,0.4,15,0,0,0.433,0.3307,0,0,1216532,2020,Delhi Capitals,Sunrisers Hyderabad
0.8,0.6,0.2,0.6,0.3,0.3,0.5238,0.5167,0.0071,0.0,0.0,1,1,0,0.0,0.5,154.12,152.71,1.41,5.79,5.67,0.12,0.5,20,0,0,0.4841,0.4841,0,0,1216504,2020,Rajasthan Royals,Kolkata Knight Riders
0.4,0.6,-0.2,0.3,0.6,-0.3,0.4637,0.5789,-0.1152,1.0,0.3333,2,3,-1,0.6667,0.5,158.07,158.61,-0.54,5.69,6.09,-0.4,0.4583,24,0,0,0.433,0.4841,0,0,1216503,2020,Kings XI Punjab,Mumbai Indians
0.2,0.4,-0.2,0.3,0.4,-0.1,0.5315,0.6048,-0.0733,0.6667,0.6667,3,3,0,0.0,0.5,155.75,159.75,-4.0,6.03,6.28,-0.25,0.25,12,1,1,0.433,0.4841,0,1,1216516,2020,Sunrisers Hyderabad,Chennai Super Kings
0.6,0.6,0.0,0.6,0.7,-0.1,0.5203,0.4778,0.0425,1.0,0.0,3,1,2,1.0,0.5,154.0,156.59,-2.59,5.79,5.83,-0.04,0.5556,18,1,1,0.4841,0.433,0,0,1216514,2020,Rajasthan Royals,Royal Challengers Bangalore
0.6,0.6,0.0,0.4,0.7,-0.3,0.5193,0.4438,0.0755,1.0,0.5,1,2,-1,0.5,0.5,152.83,152.04,0.79,5.69,5.87,-0.18,0.5652,23,0,0,0.5,0.4841,0,0,1216515,2020,Kolkata Knight Riders,Delhi Capitals
0.4,0.2,0.2,0.3,0.3,0.0,0.4611,0.6012,-0.1401,0.6667,0.5,3,4,-1,0.1667,0.5,157.99,159.73,-1.74,5.68,6.27,-0.59,0.4286,21,1,1,0.433,0.433,0,0,1216513,2020,Kings XI Punjab,Chennai Super Kings
0.6,0.4,0.2,0.7,0.3,0.4,0.5812,0.5357,0.0455,0.0,0.0,1,2,-1,0.0,0.5,158.78,155.82,2.96,6.1,6.02,0.08,0.5,14,1,1,0.433,0.4841,0,1,1216538,2020,Mumbai Indians,Sunrisers Hyderabad
0.8,0.6,0.2,0.7,0.7,0.0,0.4807,0.4469,0.0338,0.6,0.75,5,4,1,-0.15,0.5,156.6,152.47,4.13,5.83,5.88,-0.05,0.6364,22,0,0,0.433,0.4841,0,0,1216519,2020,Royal Challengers Bangalore,Delhi Capitals
0.6,0.4,0.2,0.7,0.5,0.2,0.5833,0.5168,0.0665,0.5,0.75,4,4,0,-0.25,0.5,159.04,154.0,5.04,6.11,5.77,0.34,0.5,20,1,1,0.433,0.5,0,1,1216511,2020,Mumbai Indians,Rajasthan Royals
0.4,0.4,0.0,0.4,0.4,0.0,0.5165,0.6036,-0.0871,0.4,0.6667,5,3,2,-0.2667,0.5,153.14,159.86,-6.72,5.68,6.26,-0.58,0.35,20,1,1,0.5,0.4841,0,1,1216501,2020,Kolkata Knight Riders,Chennai Super Kings
0.4,0.2,0.2,0.3,0.2,0.1,0.531,0.4586,0.0724,0.75,0.5,4,4,0,0.25,0.5,155.98,158.1,-2.12,6.01,5.65,0.36,0.7143,14,1,1,0.433,0.433,1,1,1216542,2020,Sunrisers Hyderabad,Kings XI Punjab
0.4,0.8,-0.4,0.5,0.7,-0.2,0.5133,0.45,0.0633,0.6667,0.6667,3,3,0,0.0,0.5,153.88,152.71,1.17,5.75,5.89,-0.14,0.55,20,0,0,0.5,0.433,1,0,1216500,2020,Rajasthan Royals,Delhi Capitals
0.6,0.2,0.4,0.7,0.3,0.4,0.478,0.6,-0.122,0.5,0.6,6,5,1,-0.1,0.5,156.49,159.84,-3.35,5.82,6.28,-0.46,0.3478,23,1,1,0.4841,0.4841,1,1,1216525,2020,Royal Challengers Bangalore,Chennai Super Kings
0.6,0.2,0.4,0.5,0.2,0.3,0.5191,0.456,0.0631,0.5,0.6667,6,3,3,-0.1667,0.5,153.22,157.96,-4.74,5.68,5.65,0.03,0.68,25,1,1,0.4841,0.433,1,1,1216523,2020,Kolkata Knight Riders,Kings XI Punjab
0.6,0.2,0.4,0.4,0.4,0.0,0.5351,0.5099,0.0252,0.8,0.0,5,2,3,0.8,0.5,156.38,153.77,2.61,6.04,5.77,0.27,0.5455,11,1,1,0.4841,0.4841,1,0,1216507,2020,Sunrisers Hyderabad,Rajasthan Royals
0.8,0.8,0.0,0.7,0.8,-0.1,0.453,0.5855,-0.1325,0.0,0.6,2,5,-3,-0.6,0.5,152.88,159.21,-6.33,5.92,6.13,-0.21,0.5,24,1,1,0.433,0.433,1,0,1216529,2020,Delhi Capitals,Mumbai Indians
0.6,0.8,-0.2,0.7,0.6,0.1,0.4809,0.5217,-0.0408,0.5,0.5,2,2,0,0.0,0.5,156.56,153.28,3.28,5.83,5.67,0.16,0.4167,24,1,1,0.4841,0.4841,1,1,1216540,2020,Royal Challengers Bangalore,Kolkata Knight Riders
0.2,0.6,-0.4,0.3,0.3,0.0,0.5965,0.5304,0.0661,0.5,0.6667,6,6,0,-0.1667,0.5,159.68,156.39,3.29,6.27,6.03,0.24,0.6923,13,1,1,0.433,0.4841,1,1,1216528,2020,Chennai Super Kings,Sunrisers Hyderabad
0.6,0.2,0.4,0.7,0.5,0.2,0.4505,0.5132,-0.0627,0.8,0.3333,5,3,2,0.4667,0.5,152.93,153.84,-0.91,5.91,5.76,0.15,0.4762,21,1,1,0.4841,0.4841,1,1,1216543,2020,Delhi Capitals,Rajasthan Royals
0.8,0.0,0.8,0.7,0.2,0.5,0.4837,0.4536,0.0301,0.6667,0.6667,3,3,0,0.0,0.5,156.76,157.98,-1.22,5.85,5.65,0.2,0.48,25,1,1,0.433,0.433,1,0,1216531,2020,Royal Challengers Bangalore,Kings XI Punjab
0.6,0.8,-0.2,0.6,0.8,-0.2,0.5189,0.5876,-0.0687,0.5714,0.6667,7,6,1,-0.0953,0.5,153.05,159.25,-6.2,5.65,6.12,-0.47,0.2308,26,1,1,0.5,0.433,1,0,1216526,2020,Kolkata Knight Riders,Mumbai Indians
0.2,0.6,-0.4,0.4,0.6,-0.2,0.5098,0.4811,0.0287,0.25,0.5714,4,7,-3,-0.3214,0.5,153.8,156.84,-3.04,5.76,5.83,-0.07,0.5263,19,1,1,0.4841,0.4841,1,0,1216522,2020,Rajasthan Royals,Royal Challengers Bangalore
0.4,0.8,-0.4,0.4,0.7,-0.3,0.5988,0.4536,0.1452,0.5,0.75,2,4,-2,-0.25,0.5,159.72,152.98,6.74,6.28,5.92,0.36,0.6818,22,1,1,0.4841,0.433,1,0,1216509,2020,Chennai Super Kings,Delhi Capitals
0.4,0.4,0.0,0.3,0.5,-0.2,0.5259,0.5161,0.0098,0.3333,0.5,3,8,-5,-0.1667,0.5,156.31,153.03,3.28,6.03,5.63,0.4,0.3889,18,0,0,0.4841,0.5,1,0,1216512,2020,Sunrisers Hyderabad,Kolkata Knight Riders
1.0,0.2,0.8,0.8,0.3,0.5,0.5897,0.4565,0.1332,0.0,0.4,4,5,-1,-0.4,0.5,159.19,158.08,1.11,6.11,5.65,0.46,0.56,25,1,1,0.433,0.433,1,0,1216517,2020,Mumbai Indians,Kings XI Punjab
0.4,0.2,0.2,0.3,0.3,0.0,0.5954,0.5065,0.0889,0.5,0.6,4,5,-1,-0.1,0.5,159.83,153.95,5.88,6.27,5.75,0.52,0.6364,22,1,1,0.433,0.433,1,0,1216533,2020,Chennai Super Kings,Rajasthan Royals
0.8,0.4,0.4,0.7,0.4,0.3,0.4565,0.4595,-0.003,0.8333,0.5,6,6,0,0.3333,0.5,153.15,158.29,-5.14,5.91,5.66,0.25,0.44,25,1,1,0.433,0.4841,1,0,1216546,2020,Delhi Capitals,Kings XI Punjab
0.6,0.6,0.0,0.5,0.7,-0.2,0.5187,0.4839,0.0348,0.5556,0.5,9,2,7,0.0556,0.5,153.1,156.96,-3.86,5.65,5.83,-0.18,0.56,25,1,1,0.4841,0.4841,1,0,1216494,2020,Kolkata Knight Riders,Royal Challengers Bangalore
0.2,0.4,-0.2,0.3,0.4,-0.1,0.5214,0.5097,0.0117,0.5714,0.2,7,5,2,0.3714,0.5,156.38,153.77,2.61,6.03,5.74,0.29,0.5,12,0,0,0.4841,0.433,1,1,1216518,2020,Sunrisers Hyderabad,Rajasthan Royals
0.8,0.2,0.6,0.7,0.3,0.4,0.5867,0.592,-0.0053,0.5,0.3333,2,3,-1,0.1667,0.5,159.36,159.63,-0.27,6.12,6.25,-0.13,0.5862,29,0,0,0.433,0.433,1,1,1216521,2020,Mumbai Indians,Chennai Super Kings
0.6,0.4,0.2,0.7,0.5,0.2,0.4541,0.516,-0.0619,0.0,0.5,3,10,-7,-0.5,0.5,153.21,152.73,0.48,5.91,5.63,0.28,0.4583,24,0,0,0.4841,0.5,1,0,1216497,2020,Delhi Capitals,Kolkata Knight Riders
0.4,0.6,-0.2,0.4,0.4,0.0,0.5254,0.4624,0.063,0.625,0.5714,8,7,1,0.0536,0.5,156.38,158.33,-1.95,6.03,5.66,0.37,0.7333,15,0,0,0.5,0.4841,1,0,1216498,2020,Sunrisers Hyderabad,Kings XI Punjab
0.8,0.4,0.4,0.7,0.3,0.4,0.5888,0.5064,0.0824,0.7143,0.6667,7,6,1,0.0476,0.5,159.14,153.77,5.37,6.14,5.72,0.42,0.5238,21,1,1,0.433,0.433,1,0,1216541,2020,Mumbai Indians,Rajasthan Royals
0.8,0.2,0.6,0.7,0.2,0.5,0.4866,0.5886,-0.102,0.625,0.5714,8,7,1,0.0536,0.5,156.57,159.37,-2.8,5.84,6.22,-0.38,0.375,24,1,1,0.433,0.433,1,0,1216544,2020,Royal Challengers Bangalore,Chennai Super Kings
0.8,0.4,0.4,0.5,0.6,-0.1,0.4652,0.5185,-0.0533,0.75,0.3333,4,3,1,0.4167,0.5,158.16,152.95,5.21,5.68,5.65,0.03,0.3077,26,0,0,0.5,0.5,1,1,1216520,2020,Kings XI Punjab,Kolkata Knight Riders
0.4,0.2,0.2,0.6,0.4,0.2,0.4516,0.521,-0.0694,0.7143,0.5556,7,9,-2,0.1587,0.5,153.11,156.03,-2.92,5.91,6.03,-0.12,0.375,16,0,0,0.4841,0.4841,2,0,1216524,2020,Delhi Capitals,Sunrisers Hyderabad
0.6,0.6,0.0,0.7,0.6,0.1,0.5859,0.484,0.1019,0.625,0.6667,8,3,5,-0.0417,0.5,159.32,156.51,2.81,6.12,5.82,0.3,0.6154,26,0,0,0.433,0.4841,2,1,1216499,2020,Mumbai Indians,Royal Challengers Bangalore
0.4,0.4,0.0,0.3,0.5,-0.2,0.5909,0.5158,0.0751,0.625,0.5,8,2,6,0.125,0.5,159.32,152.93,6.39,6.22,5.63,0.59,0.619,21,0,0,0.4841,0.5,2,1,1216536,2020,Chennai Super Kings,Kolkata Knight Riders
0.4,1.0,-0.6,0.3,0.5,-0.2,0.5096,0.4681,0.0415,0.7143,0.5,7,4,3,0.2143,0.5,154.04,158.12,-4.08,5.71,5.7,0.01,0.55,20,0,0,0.4841,0.4841,2,1,1216537,2020,Rajasthan Royals,Kings XI Punjab
0.6,0.4,0.2,0.7,0.5,0.2,0.5879,0.4492,0.1387,0.0,0.625,5,8,-3,-0.625,0.5,159.36,152.99,6.37,6.12,5.89,0.23,0.52,25,0,0,0.433,0.5,2,1,1216535,2020,Mumbai Indians,Delhi Capitals
0.4,0.4,0.0,0.5,0.6,-0.1,0.525,0.4815,0.0435,0.0,0.5,3,4,-1,-0.5,0.5,156.55,156.55,0.0,6.07,5.81,0.26,0.5333,15,0,0,0.4841,0.5,2,1,1216502,2020,Sunrisers Hyderabad,Royal Challengers Bangalore
0.4,0.8,-0.4,0.4,0.5,-0.1,0.5932,0.4656,0.1276,0.4,0.4,5,5,0,0.0,0.5,159.42,158.26,1.16,6.21,5.69,0.52,0.5909,22,0,0,0.4841,0.4841,2,1,1216506,2020,Chennai Super Kings,Kings XI Punjab
0.6,0.4,0.2,0.4,0.4,0.0,0.5127,0.5131,-0.0004,0.1667,0.3333,6,3,3,-0.1666,0.5,154.24,153.03,1.21,5.7,5.62,0.08,0.4762,21,0,0,0.5,0.4841,2,0,1216530,2020,Rajasthan Royals,Kolkata Knight Riders
0.2,0.4,-0.2,0.5,0.5,0.0,0.4468,0.4789,-0.0321,0.0,0.5,4,4,0,-0.5,0.5,152.77,156.36,-3.59,5.86,5.81,0.05,0.3913,23,0,0,0.4841,0.5,2,1,1216505,2020,Delhi Capitals,Royal Challengers Bangalore
0.6,0.6,0.0,0.5,0.8,-0.3,0.5289,0.59,-0.0611,0.25,0.6667,4,3,1,-0.4167,0.5,156.26,159.12,-2.86,6.07,6.13,-0.06,0.4667,15,0,0,0.5,0.433,2,1,1216495,2020,Sunrisers Hyderabad,Mumbai Indians
0.2,0.6,-0.4,0.5,0.7,-0.2,0.4497,0.5871,-0.1374,0.5556,0.1667,9,6,3,0.3889,0.5,152.77,159.06,-6.29,5.87,6.1,-0.23,0.4615,26,0,0,0.4841,0.4841,2,0,1237177,2020,Delhi Capitals,Mumbai Indians
0.8,0.2,0.6,0.5,0.4,0.1,0.5328,0.4764,0.0564,0.25,0.4,4,5,-1,-0.15,0.5,156.21,156.34,-0.13,6.09,5.8,0.29,0.5625,16,0,0,0.5,0.4841,2,1,1237178,2020,Sunrisers Hyderabad,Royal Challengers Bangalore
0.2,0.8,-0.6,0.4,0.6,-0.2,0.4474,0.5366,-0.0892,0.2,0.4,5,5,0,-0.2,0.5,152.72,156.02,-3.3,5.86,6.1,-0.24,0.3529,17,1,1,0.4841,0.4841,2,1,1237180,2020,Delhi Capitals,Sunrisers Hyderabad
0.4,0.6,-0.2,0.4,0.7,-0.3,0.4503,0.5891,-0.1388,0.5,0.2857,10,7,3,0.2143,0.5,152.91,159.27,-6.36,5.87,6.11,-0.24,0.4444,27,1,1,0.4841,0.4841,2,0,1237181,2020,Delhi Capitals,Mumbai Indians
0.0,0.8,-0.8,0.4,0.7,-0.3,0.474,0.5911,-0.1171,0.2222,0.625,9,8,1,-0.4028,0.5,156.2,159.26,-3.06,5.79,6.11,-0.32,0.3704,27,0,0,0.433,0.4841,0,1,1254058,2021,Royal Challengers Bangalore,Mumbai Indians
0.4,0.6,-0.2,0.4,0.5,-0.1,0.4479,0.5955,-0.1476,0.3333,0.5,9,14,-5,-0.1667,0.5,152.93,159.39,-6.46,5.87,6.21,-0.34,0.3478,23,0,0,0.433,0.5,0,1,1254059,2021,Delhi Capitals,Chennai Super Kings
0.8,0.4,0.4,0.5,0.5,0.0,0.5323,0.5156,0.0167,0.0,0.2222,3,9,-6,-0.2222,0.5,156.15,153.22,2.93,6.07,5.64,0.43,0.3684,19,0,0,0.4841,0.4841,0,0,1254060,2021,Sunrisers Hyderabad,Kolkata Knight Riders
0.6,0.5,0.1,0.4,0.5,-0.1,0.5094,0.5,0.0094,0.5,0.5,8,0,8,0.0,0.5,154.09,150.0,4.09,5.71,7.0,-1.29,0.5,0,0,0,0.5,0.3,0,0,1254061,2021,Rajasthan Royals,Punjab Kings
0.6,0.6,0.0,0.5,0.6,-0.1,0.5181,0.5882,-0.0701,0.3,0.5556,10,9,1,-0.2556,0.5,153.4,159.25,-5.85,5.63,6.12,-0.49,0.2222,27,0,0,0.5,0.4841,0,0,1254062,2021,Kolkata Knight Riders,Mumbai Indians
0.6,0.2,0.4,0.5,0.4,0.1,0.528,0.4767,0.0513,0.0,0.3,4,10,-6,-0.3,0.5,156.31,156.22,0.09,6.07,5.81,0.26,0.5882,17,0,0,0.4841,0.4841,0,0,1254063,2021,Sunrisers Hyderabad,Royal Challengers Bangalore
0.4,0.6,-0.2,0.4,0.4,0.0,0.5062,0.4508,0.0554,0.4444,0.4,9,10,-1,0.0444,0.5,154.49,153.12,1.37,5.71,5.88,-0.17,0.5,22,0,0,0.4841,0.4841,0,1,1254064,2021,Rajasthan Royals,Delhi Capitals
0.6,1.0,-0.4,0.4,1.0,-0.6,0.5922,1.0,-0.4078,0.4667,1.0,15,1,14,-0.5333,0.5,159.55,221.0,-61.45,6.19,7.0,-0.81,0.5,0,0,0,0.5,0.3,0,1,1254065,2021,Chennai Super Kings,Punjab Kings
0.6,0.4,0.2,0.6,0.5,0.1,0.5902,0.5238,0.0664,0.6,0.0,10,5,5,0.6,0.5,159.22,156.21,3.01,6.13,6.09,0.04,0.5,16,1,1,0.4841,0.5,0,1,1254066,2021,Mumbai Indians,Sunrisers Hyderabad
0.4,0.5,-0.1,0.3,0.5,-0.2,0.4485,0.5,-0.0515,0.3636,0.5,11,2,9,-0.1364,0.5,153.09,163.5,-10.41,5.88,5.5,0.38,0.5,0,0,0,0.4841,0.3,0,1,1254068,2021,Delhi Capitals,Punjab Kings
0.4,0.4,0.0,0.4,0.4,0.0,0.4794,0.5155,-0.0361,0.3636,0.2727,11,11,0,0.0909,0.5,156.19,153.34,2.85,5.82,5.65,0.17,0.4615,26,1,1,0.4841,0.5,0,1,1254067,2021,Royal Challengers Bangalore,Kolkata Knight Riders
0.6,0.8,-0.2,0.5,0.5,0.0,0.5093,0.5944,-0.0851,0.5,0.5,10,16,-6,0.0,0.5,154.46,159.26,-4.8,5.73,6.2,-0.47,0.3913,23,0,0,0.5,0.5,0,0,1254069,2021,Rajasthan Royals,Chennai Super Kings
0.8,0.6,0.2,0.7,0.4,0.3,0.5922,0.4513,0.1409,0.6364,0.25,11,8,3,0.3864,0.5,159.17,153.32,5.85,6.15,5.87,0.28,0.5714,28,1,1,0.433,0.5,0,0,1254070,2021,Mumbai Indians,Delhi Capitals
0.3333,0.2,0.1333,0.3333,0.5,-0.1667,0.3333,0.5197,-0.1864,0.5,0.0,0,6,-6,0.5,0.5,174.0,156.06,17.94,5.0,6.08,-1.08,0.5,0,1,1,0.4714,0.5,0,0,1254071,2021,Punjab Kings,Sunrisers Hyderabad
0.4,0.8,-0.4,0.4,0.6,-0.2,0.5128,0.5967,-0.0839,0.1111,0.5294,9,17,-8,-0.4183,0.5,153.41,159.42,-6.01,5.65,6.22,-0.57,0.3636,22,0,0,0.4841,0.4841,0,0,1254072,2021,Kolkata Knight Riders,Chennai Super Kings
0.6,0.4,0.2,0.5,0.4,0.1,0.4821,0.5062,-0.0241,0.3,0.4545,10,11,-1,-0.1545,0.5,156.43,154.39,2.04,5.84,5.75,0.09,0.5,20,0,0,0.4841,0.5,0,1,1254073,2021,Royal Challengers Bangalore,Rajasthan Royals
0.25,0.6,-0.35,0.25,0.6,-0.35,0.25,0.5894,-0.3394,0.0,0.5833,1,12,-11,-0.5833,0.5,160.5,159.07,1.43,4.0,6.14,-2.14,0.5,0,0,0,0.433,0.4841,0,1,1254074,2021,Punjab Kings,Mumbai Indians
